district_id,district_pop,target,difference,abs_difference,relative_deviation,population_target_ratio,population_floor,population_cap,within_hard_bounds,within_target_tolerance,section_count,municipality_count,municipality_codes,municipality_names,province_count,province_codes,province_names,area_km2,perimeter_km,polsby_popper,centroid_x,centroid_y,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,metric_crs
44,16019,16205.307692307691,-186.30769230769147,186.30769230769147,-0.011496708106081052,0.988503291893919,13774.511538461538,24307.96153846154,True,True,16,6,10059 | 10067 | 10129 | 10143 | 10150 | 10189,Casillas de Coria | Coria | Morcillo | Pescueza | Portaje | Torrejoncillo,1,10,Cáceres,429.0135533499088,134.64535770339728,0.2973706538526797,2912085.9604150653,2024893.9818231422,2895767.272377676,2010468.5401507998,2926599.396026115,2036925.6984151674,EPSG:3035
45,16192,16205.307692307691,-13.307692307691468,13.307692307691468,-0.0008211934361485985,0.9991788065638514,13774.511538461538,24307.96153846154,True,True,23,19,10005 | 10050 | 10063 | 10088 | 10089 | 10093 | 10099 | 10117 | 10124 | 10127 | 10137 | 10152 | 10155 | 10167 | 10172 | 10185 | 10202 | 10207 | 10211,Aceituna | Casar de Palomero | Cerezo | Guijo de Coria | Guijo de Galisteo | Hernán-Pérez | Holguera | Marchagaz | Mohedas de Granadilla | Montehermoso | Palomero | Pozuelo de Zarzón | Riolobos | Santa Cruz de Paniagua | Santibáñez el Bajo | Torrecilla de los Ángeles | Valdeobispo | Villa del Campo | Villanueva de la Sierra,1,10,Cáceres,902.1181743296046,214.88053141892593,0.24551563691609168,2932607.239410087,2043406.3421843643,2915923.259887401,2012731.2670042631,2955509.461311104,2061552.667667792,EPSG:3035
46,16656,16205.307692307691,450.69230769230853,450.69230769230853,0.027811400823092202,1.0278114008230923,13774.511538461538,24307.96153846154,True,True,17,12,10015 | 10024 | 10035 | 10078 | 10080 | 10091 | 10096 | 10105 | 10107 | 10110 | 10157 | 10183,"Aldeanueva del Camino | Baños de Montemayor | Cabezuela del Valle | Garganta, La | Gargantilla | Guijo de Santa Bárbara | Hervás | Jarandilla de la Vera | Jerte | Losar de la Vera | Robledillo de la Vera | Tornavacas",1,10,Cáceres,529.8320530548141,154.51949980300301,0.2788569705101194,2986192.5066763684,2040037.0355496306,2966297.99095241,2019630.9469776687,3002235.672475092,2057618.8517413079,EPSG:3035
47,16391,16205.307692307691,185.69230769230853,185.69230769230853,0.011458733843137866,1.0114587338431378,13774.511538461538,24307.96153846154,True,True,18,13,10014 | 10022 | 10025 | 10058 | 10065 | 10068 | 10079 | 10081 | 10104 | 10114 | 10138 | 10181 | 10191,Aldeanueva de la Vera | Arroyomolinos de la Vera | Barrado | Casatejada | Collado de la Vera | Cuacos de Yuste | Garganta la Olla | Gargüera | Jaraíz de la Vera | Majadas | Pasarón de la Vera | Tejeda de Tiétar | Torremenga,1,10,Cáceres,609.6494690791592,143.89505032096136,0.3699971281337477,2978598.3656512173,2020676.4321508443,2961932.9634958906,2002375.9401792425,2994884.914572363,2036888.3939632033,EPSG:3035
48,15704,16205.307692307691,-501.30769230769147,501.30769230769147,-0.030934783950177718,0.9690652160498223,13774.511538461538,24307.96153846154,True,True,11,4,10037 | 10168 | 10170 | 10178,Cáceres | Santa Marta de Magasca | Santiago del Campo | Talaván,1,10,Cáceres,537.8503135405077,183.06414743907598,0.20168086503857652,2927065.7490317957,1980199.4214973052,2911851.999390346,1962896.676475456,2945536.466067075,2000405.7988397446,EPSG:3035
49,16428,16205.307692307691,222.69230769230853,222.69230769230853,0.013741936402603188,1.0137419364026032,13774.511538461538,24307.96153846154,True,True,14,1,10037,Cáceres,1,10,Cáceres,68.4946961049233,62.04030786407589,0.22362426113963266,2909265.398986535,1978796.4287162405,2902830.723120137,1971176.736712564,2915976.314739626,1987369.8861927968,EPSG:3035
50,16375,16205.307692307691,169.69230769230853,169.69230769230853,0.01047140300661232,1.0104714030066124,13774.511538461538,24307.96153846154,True,True,12,6,10012 | 10037 | 10052 | 10149 | 10177 | 10193,Aldea del Cano | Casas de Don Antonio | Cáceres | Plasenzuela | Sierra de Fuentes | Torreorgaz,1,10,Cáceres,310.84657104510154,184.18090913471613,0.11515073657509262,2927358.5793976686,1958168.5107816972,2912770.6957887867,1939934.5099559715,2946626.8734172955,1971160.874081439,EPSG:3035
51,16043,16205.307692307691,-162.30769230769147,162.30769230769147,-0.010015711851292734,0.9899842881487073,13774.511538461538,24307.96153846154,True,True,20,13,10013 | 10027 | 10031 | 10069 | 10103 | 10113 | 10161 | 10163 | 10165 | 10186 | 10188 | 10195 | 10198,"Aldea del Obispo, La | Benquerencia | Botija | Cumbre, La | Jaraicejo | Madroñera | Ruanes | Salvatierra de Santiago | Santa Ana | Torre de Santa María | Torrecillas de la Tiesa | Trujillo | Valdefuentes",1,10,Cáceres,1412.7449423577116,301.35623880617095,0.1954849157797775,2955805.4840524895,1968921.385696468,2924567.709288497,1939221.0240551885,2978344.860955655,1995821.9116325283,EPSG:3035
52,16383,16205.307692307691,177.69230769230853,177.69230769230853,0.010965068424875093,1.010965068424875,13774.511538461538,24307.96153846154,True,True,15,1,10037,Cáceres,1,10,Cáceres,31.697498161744768,32.3443184471369,0.38074906097931144,2919799.2431957033,1968996.9596794897,2915533.8577012382,1963832.5314955271,2923641.9287519334,1973058.476976023,EPSG:3035
53,16679,16205.307692307691,473.69230769230853,473.69230769230853,0.029230688900597674,1.0292306889005978,13774.511538461538,24307.96153846154,True,True,16,1,10037,Cáceres,1,10,Cáceres,1.2021534242369152,5.8641364630648845,0.4393004271979846,2916024.737194984,1971342.4543967845,2915146.637021116,1970494.3251088304,2916654.532415946,1971984.783167265,EPSG:3035
