section_id,party,votes
4910101001,U.P.L.,0
4910101001,VOX,15
4910201001,AD-EV,1
4910201001,Cs,0
4910201001,ESCAÑOS EN BLANCO,0
4910201001,IU-MS-VQ,4
4910201001,MUNDO+JUSTO,1
4910201001,NUEVECYL,1
4910201001,PACMA,0
4910201001,PCAS-TC,0
4910201001,PODEMOS - AV,0
4910201001,PP,36
4910201001,PREPAL,2
4910201001,PSOE,35
4910201001,SAE,0
4910201001,SALF,0
4910201001,U.P.L.,2
4910201001,VOX,14
4910301001,AD-EV,2
4910301001,Cs,1
4910301001,ESCAÑOS EN BLANCO,1
4910301001,IU-MS-VQ,4
4910301001,MUNDO+JUSTO,0
4910301001,NUEVECYL,3
4910301001,PACMA,3
4910301001,PCAS-TC,0
4910301001,PODEMOS - AV,0
4910301001,PP,125
4910301001,PREPAL,1
4910301001,PSOE,72
4910301001,SAE,0
4910301001,SALF,3
4910301001,U.P.L.,1
4910301001,VOX,83
4910401001,AD-EV,1
4910401001,Cs,0
4910401001,ESCAÑOS EN BLANCO,0
4910401001,IU-MS-VQ,0
4910401001,MUNDO+JUSTO,0
4910401001,NUEVECYL,0
4910401001,PACMA,0
4910401001,PCAS-TC,0
4910401001,PODEMOS - AV,0
4910401001,PP,91
4910401001,PREPAL,1
4910401001,PSOE,51
4910401001,SAE,0
4910401001,SALF,1
4910401001,U.P.L.,2
4910401001,VOX,19
4910501001,AD-EV,0
4910501001,Cs,0
4910501001,ESCAÑOS EN BLANCO,0
4910501001,IU-MS-VQ,0
4910501001,MUNDO+JUSTO,0
4910501001,NUEVECYL,0
4910501001,PACMA,0
4910501001,PCAS-TC,0
4910501001,PODEMOS - AV,0
4910501001,PP,39
4910501001,PREPAL,0
4910501001,PSOE,15
4910501001,SAE,1
4910501001,SALF,3
4910501001,U.P.L.,0
4910501001,VOX,22
4910701001,AD-EV,0
4910701001,Cs,0
4910701001,ESCAÑOS EN BLANCO,0
4910701001,IU-MS-VQ,1
4910701001,MUNDO+JUSTO,0
4910701001,NUEVECYL,0
4910701001,PACMA,0
4910701001,PCAS-TC,0
4910701001,PODEMOS - AV,1
4910701001,PP,26
4910701001,PREPAL,0
4910701001,PSOE,32
4910701001,SAE,0
4910701001,SALF,0
4910701001,U.P.L.,0
4910701001,VOX,8
4910801001,AD-EV,0
4910801001,Cs,0
4910801001,ESCAÑOS EN BLANCO,1
4910801001,IU-MS-VQ,3
4910801001,MUNDO+JUSTO,0
4910801001,NUEVECYL,0
4910801001,PACMA,1
4910801001,PCAS-TC,1
4910801001,PODEMOS - AV,0
4910801001,PP,139
4910801001,PREPAL,1
4910801001,PSOE,79
4910801001,SAE,0
4910801001,SALF,1
4910801001,U.P.L.,5
4910801001,VOX,43
4910901001,AD-EV,0
4910901001,Cs,0
4910901001,ESCAÑOS EN BLANCO,0
4910901001,IU-MS-VQ,2
4910901001,MUNDO+JUSTO,1
4910901001,NUEVECYL,0
4910901001,PACMA,2
4910901001,PCAS-TC,0
4910901001,PODEMOS - AV,2
4910901001,PP,159
4910901001,PREPAL,1
4910901001,PSOE,76
4910901001,SAE,0
4910901001,SALF,3
4910901001,U.P.L.,5
4910901001,VOX,116
4911001001,AD-EV,0
4911001001,Cs,1
4911001001,ESCAÑOS EN BLANCO,2
4911001001,IU-MS-VQ,10
4911001001,MUNDO+JUSTO,0
4911001001,NUEVECYL,0
4911001001,PACMA,1
4911001001,PCAS-TC,0
4911001001,PODEMOS - AV,4
4911001001,PP,86
4911001001,PREPAL,0
4911001001,PSOE,59
4911001001,SAE,1
4911001001,SALF,0
4911001001,U.P.L.,11
4911001001,VOX,23
4911101001,AD-EV,0
4911101001,Cs,0
4911101001,ESCAÑOS EN BLANCO,0
4911101001,IU-MS-VQ,0
4911101001,MUNDO+JUSTO,0
4911101001,NUEVECYL,0
4911101001,PACMA,2
4911101001,PCAS-TC,0
4911101001,PODEMOS - AV,0
4911101001,PP,34
4911101001,PREPAL,0
4911101001,PSOE,19
4911101001,SAE,0
4911101001,SALF,4
4911101001,U.P.L.,0
4911101001,VOX,17
4911201001,AD-EV,2
4911201001,Cs,0
4911201001,ESCAÑOS EN BLANCO,0
4911201001,IU-MS-VQ,0
4911201001,MUNDO+JUSTO,0
4911201001,NUEVECYL,0
4911201001,PACMA,0
4911201001,PCAS-TC,2
4911201001,PODEMOS - AV,0
4911201001,PP,21
4911201001,PREPAL,0
4911201001,PSOE,26
4911201001,SAE,0
4911201001,SALF,0
4911201001,U.P.L.,3
4911201001,VOX,9
4911301001,AD-EV,0
4911301001,Cs,0
4911301001,ESCAÑOS EN BLANCO,1
4911301001,IU-MS-VQ,0
4911301001,MUNDO+JUSTO,0
4911301001,NUEVECYL,0
4911301001,PACMA,0
4911301001,PCAS-TC,0
4911301001,PODEMOS - AV,1
4911301001,PP,48
4911301001,PREPAL,0
4911301001,PSOE,9
4911301001,SAE,0
4911301001,SALF,0
4911301001,U.P.L.,6
4911301001,VOX,50
4911401001,AD-EV,0
4911401001,Cs,0
4911401001,ESCAÑOS EN BLANCO,0
4911401001,IU-MS-VQ,1
4911401001,MUNDO+JUSTO,0
4911401001,NUEVECYL,0
4911401001,PACMA,0
4911401001,PCAS-TC,0
4911401001,PODEMOS - AV,2
4911401001,PP,9
4911401001,PREPAL,2
4911401001,PSOE,11
4911401001,SAE,0
4911401001,SALF,0
4911401001,U.P.L.,0
4911401001,VOX,0
4911501001,AD-EV,0
4911501001,Cs,0
4911501001,ESCAÑOS EN BLANCO,1
4911501001,IU-MS-VQ,1
4911501001,MUNDO+JUSTO,0
4911501001,NUEVECYL,0
4911501001,PACMA,0
4911501001,PCAS-TC,0
4911501001,PODEMOS - AV,0
4911501001,PP,39
4911501001,PREPAL,0
4911501001,PSOE,27
4911501001,SAE,0
4911501001,SALF,2
4911501001,U.P.L.,0
4911501001,VOX,20
4911601001,AD-EV,0
4911601001,Cs,0
4911601001,ESCAÑOS EN BLANCO,0
4911601001,IU-MS-VQ,2
4911601001,MUNDO+JUSTO,0
4911601001,NUEVECYL,0
4911601001,PACMA,0
4911601001,PCAS-TC,0
4911601001,PODEMOS - AV,2
4911601001,PP,83
4911601001,PREPAL,0
4911601001,PSOE,51
4911601001,SAE,1
4911601001,SALF,5
4911601001,U.P.L.,1
4911601001,VOX,30
4911701001,AD-EV,2
4911701001,Cs,0
4911701001,ESCAÑOS EN BLANCO,1
4911701001,IU-MS-VQ,2
4911701001,MUNDO+JUSTO,0
4911701001,NUEVECYL,0
4911701001,PACMA,0
4911701001,PCAS-TC,0
4911701001,PODEMOS - AV,0
4911701001,PP,109
4911701001,PREPAL,0
4911701001,PSOE,86
4911701001,SAE,0
4911701001,SALF,1
4911701001,U.P.L.,5
4911701001,VOX,33
4911801001,AD-EV,0
4911801001,Cs,0
4911801001,ESCAÑOS EN BLANCO,1
4911801001,IU-MS-VQ,2
4911801001,MUNDO+JUSTO,2
4911801001,NUEVECYL,0
4911801001,PACMA,2
4911801001,PCAS-TC,0
4911801001,PODEMOS - AV,0
4911801001,PP,71
4911801001,PREPAL,1
4911801001,PSOE,37
4911801001,SAE,0
4911801001,SALF,1
4911801001,U.P.L.,8
4911801001,VOX,18
4911901001,AD-EV,0
4911901001,Cs,0
4911901001,ESCAÑOS EN BLANCO,1
4911901001,IU-MS-VQ,5
4911901001,MUNDO+JUSTO,0
4911901001,NUEVECYL,0
4911901001,PACMA,0
4911901001,PCAS-TC,0
4911901001,PODEMOS - AV,0
4911901001,PP,28
4911901001,PREPAL,0
4911901001,PSOE,69
4911901001,SAE,0
4911901001,SALF,3
4911901001,U.P.L.,3
4911901001,VOX,25
4912001001,AD-EV,0
4912001001,Cs,0
4912001001,ESCAÑOS EN BLANCO,0
4912001001,IU-MS-VQ,0
4912001001,MUNDO+JUSTO,0
4912001001,NUEVECYL,0
4912001001,PACMA,0
4912001001,PCAS-TC,0
4912001001,PODEMOS - AV,0
4912001001,PP,17
4912001001,PREPAL,0
4912001001,PSOE,10
4912001001,SAE,0
4912001001,SALF,0
4912001001,U.P.L.,1
4912001001,VOX,2
4912101001,AD-EV,1
4912101001,Cs,0
4912101001,ESCAÑOS EN BLANCO,0
4912101001,IU-MS-VQ,8
4912101001,MUNDO+JUSTO,0
4912101001,NUEVECYL,1
4912101001,PACMA,1
4912101001,PCAS-TC,0
4912101001,PODEMOS - AV,1
4912101001,PP,74
4912101001,PREPAL,1
4912101001,PSOE,49
4912101001,SAE,0
4912101001,SALF,2
4912101001,U.P.L.,18
4912101001,VOX,48
4912201001,AD-EV,7
4912201001,Cs,0
4912201001,ESCAÑOS EN BLANCO,0
4912201001,IU-MS-VQ,10
4912201001,MUNDO+JUSTO,2
4912201001,NUEVECYL,0
4912201001,PACMA,0
4912201001,PCAS-TC,0
4912201001,PODEMOS - AV,2
4912201001,PP,222
4912201001,PREPAL,5
4912201001,PSOE,141
4912201001,SAE,0
4912201001,SALF,9
4912201001,U.P.L.,6
4912201001,VOX,117
4912301001,AD-EV,1
4912301001,Cs,1
4912301001,ESCAÑOS EN BLANCO,0
4912301001,IU-MS-VQ,6
4912301001,MUNDO+JUSTO,0
4912301001,NUEVECYL,0
4912301001,PACMA,0
4912301001,PCAS-TC,0
4912301001,PODEMOS - AV,1
4912301001,PP,129
4912301001,PREPAL,2
4912301001,PSOE,121
4912301001,SAE,0
4912301001,SALF,6
4912301001,U.P.L.,6
4912301001,VOX,65
4912401001,AD-EV,2
4912401001,Cs,1
4912401001,ESCAÑOS EN BLANCO,0
4912401001,IU-MS-VQ,5
4912401001,MUNDO+JUSTO,0
4912401001,NUEVECYL,2
4912401001,PACMA,2
4912401001,PCAS-TC,0
4912401001,PODEMOS - AV,2
4912401001,PP,58
4912401001,PREPAL,0
4912401001,PSOE,41
4912401001,SAE,0
4912401001,SALF,2
4912401001,U.P.L.,2
4912401001,VOX,29
4912501001,AD-EV,2
4912501001,Cs,1
4912501001,ESCAÑOS EN BLANCO,3
4912501001,IU-MS-VQ,25
4912501001,MUNDO+JUSTO,2
4912501001,NUEVECYL,1
4912501001,PACMA,5
4912501001,PCAS-TC,2
4912501001,PODEMOS - AV,3
4912501001,PP,309
4912501001,PREPAL,0
4912501001,PSOE,275
4912501001,SAE,2
4912501001,SALF,10
4912501001,U.P.L.,30
4912501001,VOX,195
4912601001,AD-EV,3
4912601001,Cs,0
4912601001,ESCAÑOS EN BLANCO,1
4912601001,IU-MS-VQ,3
4912601001,MUNDO+JUSTO,0
4912601001,NUEVECYL,0
4912601001,PACMA,1
4912601001,PCAS-TC,0
4912601001,PODEMOS - AV,0
4912601001,PP,58
4912601001,PREPAL,0
4912601001,PSOE,45
4912601001,SAE,0
4912601001,SALF,0
4912601001,U.P.L.,1
4912601001,VOX,26
4912701001,AD-EV,4
4912701001,Cs,3
4912701001,ESCAÑOS EN BLANCO,0
4912701001,IU-MS-VQ,19
4912701001,MUNDO+JUSTO,0
4912701001,NUEVECYL,0
4912701001,PACMA,4
4912701001,PCAS-TC,1
4912701001,PODEMOS - AV,1
4912701001,PP,218
4912701001,PREPAL,2
4912701001,PSOE,153
4912701001,SAE,0
4912701001,SALF,7
4912701001,U.P.L.,18
4912701001,VOX,149
4912701002,AD-EV,10
4912701002,Cs,6
4912701002,ESCAÑOS EN BLANCO,6
4912701002,IU-MS-VQ,22
4912701002,MUNDO+JUSTO,2
4912701002,NUEVECYL,3
4912701002,PACMA,4
4912701002,PCAS-TC,0
4912701002,PODEMOS - AV,6
4912701002,PP,333
4912701002,PREPAL,6
4912701002,PSOE,241
4912701002,SAE,1
4912701002,SALF,14
4912701002,U.P.L.,41
4912701002,VOX,245
4912801001,AD-EV,5
4912801001,Cs,0
4912801001,ESCAÑOS EN BLANCO,0
4912801001,IU-MS-VQ,3
4912801001,MUNDO+JUSTO,0
4912801001,NUEVECYL,2
4912801001,PACMA,2
4912801001,PCAS-TC,0
4912801001,PODEMOS - AV,0
4912801001,PP,97
4912801001,PREPAL,0
4912801001,PSOE,97
4912801001,SAE,0
4912801001,SALF,2
4912801001,U.P.L.,14
4912801001,VOX,78
4912901001,AD-EV,6
4912901001,Cs,0
4912901001,ESCAÑOS EN BLANCO,0
4912901001,IU-MS-VQ,14
4912901001,MUNDO+JUSTO,0
4912901001,NUEVECYL,0
4912901001,PACMA,2
4912901001,PCAS-TC,2
4912901001,PODEMOS - AV,4
4912901001,PP,113
4912901001,PREPAL,0
4912901001,PSOE,242
4912901001,SAE,0
4912901001,SALF,1
4912901001,U.P.L.,3
4912901001,VOX,79
4913001001,AD-EV,13
4913001001,Cs,0
4913001001,ESCAÑOS EN BLANCO,0
4913001001,IU-MS-VQ,1
4913001001,MUNDO+JUSTO,0
4913001001,NUEVECYL,0
4913001001,PACMA,0
4913001001,PCAS-TC,0
4913001001,PODEMOS - AV,0
4913001001,PP,45
4913001001,PREPAL,0
4913001001,PSOE,22
4913001001,SAE,0
4913001001,SALF,0
4913001001,U.P.L.,1
4913001001,VOX,12
4913101001,AD-EV,2
4913101001,Cs,0
4913101001,ESCAÑOS EN BLANCO,0
4913101001,IU-MS-VQ,2
4913101001,MUNDO+JUSTO,0
4913101001,NUEVECYL,0
4913101001,PACMA,0
4913101001,PCAS-TC,0
4913101001,PODEMOS - AV,0
4913101001,PP,47
4913101001,PREPAL,0
4913101001,PSOE,40
4913101001,SAE,0
4913101001,SALF,0
4913101001,U.P.L.,1
4913101001,VOX,23
4913201001,AD-EV,0
4913201001,Cs,0
4913201001,ESCAÑOS EN BLANCO,1
4913201001,IU-MS-VQ,0
4913201001,MUNDO+JUSTO,0
4913201001,NUEVECYL,0
4913201001,PACMA,0
4913201001,PCAS-TC,1
4913201001,PODEMOS - AV,0
4913201001,PP,78
4913201001,PREPAL,3
4913201001,PSOE,33
4913201001,SAE,0
4913201001,SALF,0
4913201001,U.P.L.,9
4913201001,VOX,54
4913301001,AD-EV,1
4913301001,Cs,0
4913301001,ESCAÑOS EN BLANCO,0
4913301001,IU-MS-VQ,3
4913301001,MUNDO+JUSTO,0
4913301001,NUEVECYL,0
4913301001,PACMA,2
4913301001,PCAS-TC,0
4913301001,PODEMOS - AV,0
4913301001,PP,63
4913301001,PREPAL,0
4913301001,PSOE,46
4913301001,SAE,0
4913301001,SALF,2
4913301001,U.P.L.,6
4913301001,VOX,30
4913401001,AD-EV,0
4913401001,Cs,0
4913401001,ESCAÑOS EN BLANCO,0
4913401001,IU-MS-VQ,3
4913401001,MUNDO+JUSTO,0
4913401001,NUEVECYL,0
4913401001,PACMA,0
4913401001,PCAS-TC,0
4913401001,PODEMOS - AV,0
4913401001,PP,41
4913401001,PREPAL,0
4913401001,PSOE,29
4913401001,SAE,0
4913401001,SALF,2
4913401001,U.P.L.,7
4913401001,VOX,10
4913501001,AD-EV,8
4913501001,Cs,1
4913501001,ESCAÑOS EN BLANCO,2
4913501001,IU-MS-VQ,9
4913501001,MUNDO+JUSTO,0
4913501001,NUEVECYL,0
4913501001,PACMA,1
4913501001,PCAS-TC,0
4913501001,PODEMOS - AV,1
4913501001,PP,97
4913501001,PREPAL,2
4913501001,PSOE,86
4913501001,SAE,0
4913501001,SALF,4
4913501001,U.P.L.,18
4913501001,VOX,56
4913601001,AD-EV,1
4913601001,Cs,0
4913601001,ESCAÑOS EN BLANCO,0
4913601001,IU-MS-VQ,0
4913601001,MUNDO+JUSTO,0
4913601001,NUEVECYL,0
4913601001,PACMA,0
4913601001,PCAS-TC,0
4913601001,PODEMOS - AV,2
4913601001,PP,88
4913601001,PREPAL,1
4913601001,PSOE,29
4913601001,SAE,0
4913601001,SALF,0
4913601001,U.P.L.,1
4913601001,VOX,40
4913701001,AD-EV,1
4913701001,Cs,1
4913701001,ESCAÑOS EN BLANCO,1
4913701001,IU-MS-VQ,1
4913701001,MUNDO+JUSTO,0
4913701001,NUEVECYL,0
4913701001,PACMA,2
4913701001,PCAS-TC,0
4913701001,PODEMOS - AV,0
4913701001,PP,41
4913701001,PREPAL,0
4913701001,PSOE,30
4913701001,SAE,0
4913701001,SALF,1
4913701001,U.P.L.,1
4913701001,VOX,23
4913801001,AD-EV,1
4913801001,Cs,0
4913801001,ESCAÑOS EN BLANCO,0
4913801001,IU-MS-VQ,1
4913801001,MUNDO+JUSTO,0
4913801001,NUEVECYL,1
4913801001,PACMA,0
4913801001,PCAS-TC,0
4913801001,PODEMOS - AV,0
4913801001,PP,44
4913801001,PREPAL,0
4913801001,PSOE,29
4913801001,SAE,0
4913801001,SALF,2
4913801001,U.P.L.,1
4913801001,VOX,29
4913901001,AD-EV,0
4913901001,Cs,0
4913901001,ESCAÑOS EN BLANCO,0
4913901001,IU-MS-VQ,0
4913901001,MUNDO+JUSTO,0
4913901001,NUEVECYL,0
4913901001,PACMA,0
4913901001,PCAS-TC,0
4913901001,PODEMOS - AV,0
4913901001,PP,45
4913901001,PREPAL,0
4913901001,PSOE,29
4913901001,SAE,0
4913901001,SALF,2
4913901001,U.P.L.,2
4913901001,VOX,28
4914101001,AD-EV,0
4914101001,Cs,0
4914101001,ESCAÑOS EN BLANCO,1
4914101001,IU-MS-VQ,1
4914101001,MUNDO+JUSTO,0
4914101001,NUEVECYL,1
4914101001,PACMA,0
4914101001,PCAS-TC,0
4914101001,PODEMOS - AV,0
4914101001,PP,67
4914101001,PREPAL,2
4914101001,PSOE,62
4914101001,SAE,0
4914101001,SALF,0
4914101001,U.P.L.,7
4914101001,VOX,28
4914201001,AD-EV,2
4914201001,Cs,0
4914201001,ESCAÑOS EN BLANCO,0
4914201001,IU-MS-VQ,3
4914201001,MUNDO+JUSTO,0
4914201001,NUEVECYL,0
4914201001,PACMA,2
4914201001,PCAS-TC,0
4914201001,PODEMOS - AV,2
4914201001,PP,39
4914201001,PREPAL,2
4914201001,PSOE,43
4914201001,SAE,0
4914201001,SALF,1
4914201001,U.P.L.,2
4914201001,VOX,23
4914301001,AD-EV,2
4914301001,Cs,0
4914301001,ESCAÑOS EN BLANCO,0
4914301001,IU-MS-VQ,0
4914301001,MUNDO+JUSTO,0
4914301001,NUEVECYL,0
4914301001,PACMA,0
4914301001,PCAS-TC,0
4914301001,PODEMOS - AV,0
4914301001,PP,67
4914301001,PREPAL,2
4914301001,PSOE,19
4914301001,SAE,0
4914301001,SALF,0
4914301001,U.P.L.,1
4914301001,VOX,22
4914501001,AD-EV,0
4914501001,Cs,0
4914501001,ESCAÑOS EN BLANCO,0
4914501001,IU-MS-VQ,1
4914501001,MUNDO+JUSTO,0
4914501001,NUEVECYL,0
4914501001,PACMA,0
4914501001,PCAS-TC,0
4914501001,PODEMOS - AV,0
4914501001,PP,56
4914501001,PREPAL,0
4914501001,PSOE,14
4914501001,SAE,0
4914501001,SALF,0
4914501001,U.P.L.,1
4914501001,VOX,16
4914601001,AD-EV,1
4914601001,Cs,1
4914601001,ESCAÑOS EN BLANCO,0
4914601001,IU-MS-VQ,7
4914601001,MUNDO+JUSTO,0
4914601001,NUEVECYL,0
4914601001,PACMA,0
4914601001,PCAS-TC,0
4914601001,PODEMOS - AV,1
4914601001,PP,56
4914601001,PREPAL,1
4914601001,PSOE,79
4914601001,SAE,0
4914601001,SALF,1
4914601001,U.P.L.,1
4914601001,VOX,17
4914701001,AD-EV,1
4914701001,Cs,1
4914701001,ESCAÑOS EN BLANCO,0
4914701001,IU-MS-VQ,1
4914701001,MUNDO+JUSTO,0
4914701001,NUEVECYL,1
4914701001,PACMA,0
4914701001,PCAS-TC,0
4914701001,PODEMOS - AV,0
4914701001,PP,68
4914701001,PREPAL,0
4914701001,PSOE,41
4914701001,SAE,1
4914701001,SALF,0
4914701001,U.P.L.,3
4914701001,VOX,34
4914801001,AD-EV,1
4914801001,Cs,0
4914801001,ESCAÑOS EN BLANCO,1
4914801001,IU-MS-VQ,0
4914801001,MUNDO+JUSTO,0
4914801001,NUEVECYL,0
4914801001,PACMA,0
4914801001,PCAS-TC,0
4914801001,PODEMOS - AV,0
4914801001,PP,38
4914801001,PREPAL,1
4914801001,PSOE,24
4914801001,SAE,0
4914801001,SALF,3
4914801001,U.P.L.,7
4914801001,VOX,23
4914901001,AD-EV,2
4914901001,Cs,0
4914901001,ESCAÑOS EN BLANCO,0
4914901001,IU-MS-VQ,1
4914901001,MUNDO+JUSTO,1
4914901001,NUEVECYL,1
4914901001,PACMA,4
4914901001,PCAS-TC,0
4914901001,PODEMOS - AV,0
4914901001,PP,104
4914901001,PREPAL,0
4914901001,PSOE,37
4914901001,SAE,0
4914901001,SALF,3
4914901001,U.P.L.,2
4914901001,VOX,49
4915001001,AD-EV,0
4915001001,Cs,0
4915001001,ESCAÑOS EN BLANCO,0
4915001001,IU-MS-VQ,0
4915001001,MUNDO+JUSTO,0
4915001001,NUEVECYL,0
4915001001,PACMA,0
4915001001,PCAS-TC,0
4915001001,PODEMOS - AV,0
4915001001,PP,30
4915001001,PREPAL,0
4915001001,PSOE,15
4915001001,SAE,0
4915001001,SALF,0
4915001001,U.P.L.,0
4915001001,VOX,12
4915101001,AD-EV,7
4915101001,Cs,0
4915101001,ESCAÑOS EN BLANCO,2
4915101001,IU-MS-VQ,6
4915101001,MUNDO+JUSTO,1
4915101001,NUEVECYL,0
4915101001,PACMA,3
4915101001,PCAS-TC,2
4915101001,PODEMOS - AV,6
4915101001,PP,115
4915101001,PREPAL,1
4915101001,PSOE,142
4915101001,SAE,0
4915101001,SALF,5
4915101001,U.P.L.,11
4915101001,VOX,71
4915201001,AD-EV,5
4915201001,Cs,0
4915201001,ESCAÑOS EN BLANCO,0
4915201001,IU-MS-VQ,3
4915201001,MUNDO+JUSTO,0
4915201001,NUEVECYL,1
4915201001,PACMA,1
4915201001,PCAS-TC,2
4915201001,PODEMOS - AV,1
4915201001,PP,111
4915201001,PREPAL,1
4915201001,PSOE,60
4915201001,SAE,0
4915201001,SALF,9
4915201001,U.P.L.,4
4915201001,VOX,62
4915301001,AD-EV,1
4915301001,Cs,0
4915301001,ESCAÑOS EN BLANCO,0
4915301001,IU-MS-VQ,0
4915301001,MUNDO+JUSTO,0
4915301001,NUEVECYL,0
4915301001,PACMA,0
4915301001,PCAS-TC,0
4915301001,PODEMOS - AV,0
4915301001,PP,39
4915301001,PREPAL,1
4915301001,PSOE,29
4915301001,SAE,0
4915301001,SALF,0
4915301001,U.P.L.,2
4915301001,VOX,18
4915401001,AD-EV,4
4915401001,Cs,0
4915401001,ESCAÑOS EN BLANCO,0
4915401001,IU-MS-VQ,1
4915401001,MUNDO+JUSTO,0
4915401001,NUEVECYL,0
4915401001,PACMA,1
4915401001,PCAS-TC,0
4915401001,PODEMOS - AV,0
4915401001,PP,7
4915401001,PREPAL,1
4915401001,PSOE,23
4915401001,SAE,0
4915401001,SALF,0
4915401001,U.P.L.,0
4915401001,VOX,5
4915501001,AD-EV,0
4915501001,Cs,0
4915501001,ESCAÑOS EN BLANCO,0
4915501001,IU-MS-VQ,1
4915501001,MUNDO+JUSTO,0
4915501001,NUEVECYL,0
4915501001,PACMA,0
4915501001,PCAS-TC,0
4915501001,PODEMOS - AV,0
4915501001,PP,29
4915501001,PREPAL,0
4915501001,PSOE,14
4915501001,SAE,2
4915501001,SALF,1
4915501001,U.P.L.,3
4915501001,VOX,16
4915601001,AD-EV,4
4915601001,Cs,0
4915601001,ESCAÑOS EN BLANCO,0
4915601001,IU-MS-VQ,0
4915601001,MUNDO+JUSTO,0
4915601001,NUEVECYL,0
4915601001,PACMA,0
4915601001,PCAS-TC,0
4915601001,PODEMOS - AV,1
4915601001,PP,52
4915601001,PREPAL,0
4915601001,PSOE,49
4915601001,SAE,0
4915601001,SALF,0
4915601001,U.P.L.,0
4915601001,VOX,23
4915701001,AD-EV,2
4915701001,Cs,3
4915701001,ESCAÑOS EN BLANCO,0
4915701001,IU-MS-VQ,1
4915701001,MUNDO+JUSTO,0
4915701001,NUEVECYL,0
4915701001,PACMA,0
4915701001,PCAS-TC,0
4915701001,PODEMOS - AV,0
4915701001,PP,46
4915701001,PREPAL,2
4915701001,PSOE,30
4915701001,SAE,0
4915701001,SALF,2
4915701001,U.P.L.,3
4915701001,VOX,23
4915801001,AD-EV,4
4915801001,Cs,0
4915801001,ESCAÑOS EN BLANCO,0
4915801001,IU-MS-VQ,2
4915801001,MUNDO+JUSTO,0
4915801001,NUEVECYL,0
4915801001,PACMA,0
4915801001,PCAS-TC,0
4915801001,PODEMOS - AV,1
4915801001,PP,45
4915801001,PREPAL,0
4915801001,PSOE,60
4915801001,SAE,1
4915801001,SALF,1
4915801001,U.P.L.,6
4915801001,VOX,10
4915901001,AD-EV,1
4915901001,Cs,1
4915901001,ESCAÑOS EN BLANCO,0
4915901001,IU-MS-VQ,4
4915901001,MUNDO+JUSTO,0
4915901001,NUEVECYL,0
4915901001,PACMA,1
4915901001,PCAS-TC,0
4915901001,PODEMOS - AV,0
4915901001,PP,53
4915901001,PREPAL,0
4915901001,PSOE,65
4915901001,SAE,0
4915901001,SALF,2
4915901001,U.P.L.,6
4915901001,VOX,22
4916001001,AD-EV,0
4916001001,Cs,0
4916001001,ESCAÑOS EN BLANCO,0
4916001001,IU-MS-VQ,0
4916001001,MUNDO+JUSTO,0
4916001001,NUEVECYL,0
4916001001,PACMA,0
4916001001,PCAS-TC,0
4916001001,PODEMOS - AV,0
4916001001,PP,3
4916001001,PREPAL,0
4916001001,PSOE,7
4916001001,SAE,0
4916001001,SALF,0
4916001001,U.P.L.,0
4916001001,VOX,2
4916201001,AD-EV,4
4916201001,Cs,0
4916201001,ESCAÑOS EN BLANCO,0
4916201001,IU-MS-VQ,0
4916201001,MUNDO+JUSTO,0
4916201001,NUEVECYL,0
4916201001,PACMA,0
4916201001,PCAS-TC,0
4916201001,PODEMOS - AV,0
4916201001,PP,26
4916201001,PREPAL,1
4916201001,PSOE,32
4916201001,SAE,0
4916201001,SALF,0
4916201001,U.P.L.,9
4916201001,VOX,6
4916301001,AD-EV,1
4916301001,Cs,0
4916301001,ESCAÑOS EN BLANCO,0
4916301001,IU-MS-VQ,6
4916301001,MUNDO+JUSTO,0
4916301001,NUEVECYL,0
4916301001,PACMA,0
4916301001,PCAS-TC,0
4916301001,PODEMOS - AV,2
4916301001,PP,45
4916301001,PREPAL,0
4916301001,PSOE,25
4916301001,SAE,0
4916301001,SALF,2
4916301001,U.P.L.,4
4916301001,VOX,25
4916401001,AD-EV,2
4916401001,Cs,0
4916401001,ESCAÑOS EN BLANCO,0
4916401001,IU-MS-VQ,0
4916401001,MUNDO+JUSTO,0
4916401001,NUEVECYL,0
4916401001,PACMA,0
4916401001,PCAS-TC,0
4916401001,PODEMOS - AV,0
4916401001,PP,28
4916401001,PREPAL,0
4916401001,PSOE,33
4916401001,SAE,1
4916401001,SALF,0
4916401001,U.P.L.,1
4916401001,VOX,14
4916501001,AD-EV,0
4916501001,Cs,0
4916501001,ESCAÑOS EN BLANCO,0
4916501001,IU-MS-VQ,0
4916501001,MUNDO+JUSTO,0
4916501001,NUEVECYL,0
4916501001,PACMA,0
4916501001,PCAS-TC,0
4916501001,PODEMOS - AV,0
4916501001,PP,18
4916501001,PREPAL,0
4916501001,PSOE,10
4916501001,SAE,0
4916501001,SALF,0
4916501001,U.P.L.,0
4916501001,VOX,13
4916601001,AD-EV,6
4916601001,Cs,0
4916601001,ESCAÑOS EN BLANCO,1
4916601001,IU-MS-VQ,25
4916601001,MUNDO+JUSTO,1
4916601001,NUEVECYL,1
4916601001,PACMA,2
4916601001,PCAS-TC,0
4916601001,PODEMOS - AV,3
4916601001,PP,226
4916601001,PREPAL,9
4916601001,PSOE,279
4916601001,SAE,0
4916601001,SALF,7
4916601001,U.P.L.,15
4916601001,VOX,111
4916701001,AD-EV,2
4916701001,Cs,1
4916701001,ESCAÑOS EN BLANCO,0
4916701001,IU-MS-VQ,0
