CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,CUSEC_KEY,POP_2025
5029705032,50297,032,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705032,1047
5029705033,50297,033,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705033,1955
5029705034,50297,034,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705034,1718
5029705036,50297,036,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705036,1714
5029705037,50297,037,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705037,1258
5029705038,50297,038,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705038,1070
5029705039,50297,039,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705039,1408
5029705040,50297,040,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705040,1116
5029705041,50297,041,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705041,1190
5029705042,50297,042,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705042,1668
5029705043,50297,043,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705043,1477
5029705044,50297,044,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705044,1665
5029705045,50297,045,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705045,1487
5029705046,50297,046,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705046,1055
5029705047,50297,047,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705047,1875
5029705048,50297,048,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705048,1187
5029705049,50297,049,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705049,1017
5029705050,50297,050,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705050,700
5029706001,50297,001,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706001,973
5029706002,50297,002,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706002,874
5029706003,50297,003,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706003,1812
5029706004,50297,004,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706004,2666
5029706005,50297,005,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706005,1404
5029706007,50297,007,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706007,1559
5029706008,50297,008,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706008,1195
5029706009,50297,009,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706009,1126
5029706011,50297,011,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706011,945
5029706013,50297,013,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706013,830
5029706014,50297,014,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706014,983
5029706015,50297,015,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706015,1722
5029706016,50297,016,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706016,951
5029706017,50297,017,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706017,1165
5029706018,50297,018,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706018,834
5029706019,50297,019,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706019,1204
5029706020,50297,020,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706020,1259
5029706021,50297,021,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706021,1316
5029706022,50297,022,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706022,1574
5029706024,50297,024,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706024,1581
5029706025,50297,025,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706025,1145
5029706026,50297,026,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706026,991
5029706027,50297,027,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706027,919
5029706028,50297,028,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706028,1425
5029706029,50297,029,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706029,1107
5029706030,50297,030,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706030,736
5029706031,50297,031,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706031,822
5029706032,50297,032,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706032,1164
5029706033,50297,033,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706033,973
5029706034,50297,034,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706034,1082
5029706035,50297,035,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706035,877
5029706036,50297,036,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706036,1423
5029706037,50297,037,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706037,965
5029706038,50297,038,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706038,955
5029706039,50297,039,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706039,1154
5029707002,50297,002,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707002,1031
5029707003,50297,003,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707003,1957
5029707004,50297,004,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707004,1220
5029707005,50297,005,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707005,1209
5029707006,50297,006,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707006,1917
5029707007,50297,007,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707007,1664
5029707015,50297,015,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707015,1731
5029707017,50297,017,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707017,1164
5029707019,50297,019,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707019,1147
5029708001,50297,001,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708001,1524
5029708002,50297,002,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708002,1372
5029708003,50297,003,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708003,1183
5029708004,50297,004,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708004,2116
5029708005,50297,005,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708005,1355
5029708007,50297,007,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708007,1373
5029708008,50297,008,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708008,1244
5029708009,50297,009,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708009,1554
5029708010,50297,010,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708010,1470
5029708012,50297,012,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708012,1612
5029708013,50297,013,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708013,1661
5029708014,50297,014,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708014,2463
5029708015,50297,015,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708015,630
5029708016,50297,016,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708016,678
5029708017,50297,017,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708017,1973
5029708018,50297,018,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708018,1983
5029708019,50297,019,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708019,1506
5029708021,50297,021,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708021,2546
5029708022,50297,022,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708022,1411
5029708023,50297,023,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708023,1513
5029708025,50297,025,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708025,2832
5029709001,50297,001,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709001,1188
5029709002,50297,002,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709002,1108
5029709003,50297,003,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709003,2042
5029709004,50297,004,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709004,1229
5029709005,50297,005,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709005,1272
5029709006,50297,006,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709006,1541
5029709007,50297,007,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709007,1416
5029709008,50297,008,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709008,1257
5029709009,50297,009,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709009,1172
5029709010,50297,010,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709010,1625
5029709012,50297,012,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709012,1199
5029709013,50297,013,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709013,1468
5029709014,50297,014,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709014,1145
5029709015,50297,015,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709015,1133
5029709016,50297,016,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709016,1405
5029709018,50297,018,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709018,1833
5029709019,50297,019,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709019,1369
5029709020,50297,020,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709020,1492
5029709021,50297,021,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709021,1327
5029709022,50297,022,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709022,1290
5029709023,50297,023,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709023,2032
5029709024,50297,024,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709024,1146
5029709025,50297,025,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709025,1044
5029709026,50297,026,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709026,2042
5029709028,50297,028,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709028,3010
5029710001,50297,001,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710001,1585
5029710002,50297,002,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710002,2432
5029710003,50297,003,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710003,1923
5029710004,50297,004,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710004,1546
5029710005,50297,005,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710005,849
5029710006,50297,006,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710006,1160
5029710008,50297,008,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710008,1635
5029710009,50297,009,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710009,1104
5029710010,50297,010,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710010,1604
5029710011,50297,011,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710011,1003
5029710012,50297,012,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710012,1341
5029710013,50297,013,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710013,663
5029710014,50297,014,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710014,1700
5029710015,50297,015,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710015,1129
5029710016,50297,016,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710016,2128
5029710017,50297,017,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710017,1276
5029710018,50297,018,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710018,1260
5029710019,50297,019,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710019,2369
5029710020,50297,020,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710020,1163
5029710021,50297,021,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710021,1354
5029710023,50297,023,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710023,1652
5029710024,50297,024,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710024,730
5029710025,50297,025,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710025,1018
5029710026,50297,026,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710026,1085
5029710027,50297,027,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710027,894
5029710028,50297,028,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710028,2052
5029710029,50297,029,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710029,867
5029710031,50297,031,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710031,1202
5029710034,50297,034,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710034,1047
5029710036,50297,036,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710036,1043
5029710037,50297,037,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710037,1577
5029710038,50297,038,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710038,1094
5029710039,50297,039,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710039,1218
5029710040,50297,040,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710040,1106
5029710041,50297,041,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710041,1708
5029710042,50297,042,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710042,1601
5029710043,50297,043,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710043,1791
5029710044,50297,044,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710044,1211
5029710045,50297,045,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710045,970
5029710046,50297,046,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710046,2216
5029710047,50297,047,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710047,1269
5029710049,50297,049,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710049,1737
5029710050,50297,050,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710050,1517
5029710051,50297,051,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710051,2267
5029710052,50297,052,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710052,1175
5029710053,50297,053,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710053,1985
5029710054,50297,054,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710054,1907
5029710055,50297,055,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710055,1722
5029710056,50297,056,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710056,895
5029710057,50297,057,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710057,1774
5029710058,50297,058,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710058,1222
5029710059,50297,059,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710059,792
5029710060,50297,060,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710060,2107
5029710061,50297,061,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710061,1577
5029710062,50297,062,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710062,1208
5029710063,50297,063,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710063,1173
5029710064,50297,064,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710064,2108
5029710065,50297,065,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710065,1697
5029710067,50297,067,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710067,1699
5029710068,50297,068,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710068,628
5029710069,50297,069,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710069,2099
5029710070,50297,070,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710070,863
5029710071,50297,071,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710071,1459
5029710072,50297,072,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710072,817
5029710073,50297,073,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710073,1409
5029710075,50297,075,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710075,942
5029710076,50297,076,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710076,1141
5029710077,50297,077,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710077,1612
5029710078,50297,078,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710078,988
5029710079,50297,079,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710079,1752
5029710080,50297,080,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710080,1603
5029710081,50297,081,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710081,2181
5029710082,50297,082,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710082,1918
5029710083,50297,083,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710083,1171
5029710084,50297,084,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710084,1368
5029710085,50297,085,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710085,2426
5029710086,50297,086,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710086,2223
5029710087,50297,087,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710087,1492
5029710088,50297,088,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710088,1934
5029710089,50297,089,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710089,1601
5029710090,50297,090,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710090,1444
5029710091,50297,091,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710091,1345
5029711001,50297,001,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711001,1215
5029711003,50297,003,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711003,2217
5029711004,50297,004,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711004,1249
5029711006,50297,006,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711006,1403
5029711007,50297,007,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711007,1054
5029711009,50297,009,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711009,1638
5029711010,50297,010,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711010,1542
5029711011,50297,011,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711011,1415
5029711012,50297,012,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711012,1034
5029711013,50297,013,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711013,1186
5029711015,50297,015,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711015,2520
5029711016,50297,016,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711016,1952
5029711017,50297,017,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711017,1079
5029711018,50297,018,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711018,2428
5029711019,50297,019,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711019,1638
5029712001,50297,001,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712001,2587
5029712002,50297,002,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712002,1038
5029712003,50297,003,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712003,2091
5029712004,50297,004,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712004,1708
5029712005,50297,005,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712005,1789
5029712006,50297,006,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712006,1455
5029712007,50297,007,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712007,1260
5029712008,50297,008,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712008,1094
5029712009,50297,009,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712009,2145
5029712010,50297,010,12,297,50,02,5029712,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029712010,1173
5029801002,50298,002,01,298,50,02,5029801,50298,Zaragoza,Aragón,ES,2,4,3,Zuera,5029801002,2591
5029802001,50298,001,02,298,50,02,5029802,50298,Zaragoza,Aragón,ES,2,4,3,Zuera,5029802001,728
5090101001,50901,001,01,901,50,02,5090101,50901,Zaragoza,Aragón,ES,2,4,3,Biel,5090101001,165
5090201001,50902,001,01,902,50,02,5090201,50902,Zaragoza,Aragón,ES,2,4,3,Marracos,5090201001,82
5090301001,50903,001,01,903,50,02,5090301,50903,Zaragoza,Aragón,ES,2,4,3,Villamayor de Gállego,5090301001,1380
5090301002,50903,002,01,903,50,02,5090301,50903,Zaragoza,Aragón,ES,2,4,3,Villamayor de Gállego,5090301002,1465
5000801002,50008,002,01,008,50,02,5000801,50008,Zaragoza,Aragón,ES,2,4,3,Alagón,5000801002,1998
5000801005,50008,005,01,008,50,02,5000801,50008,Zaragoza,Aragón,ES,2,4,3,Alagón,5000801005,875
5000801003,50008,003,01,008,50,02,5000801,50008,Zaragoza,Aragón,ES,2,4,3,Alagón,5000801003,1578
4402501001,44025,001,01,025,44,02,4402501,44025,Teruel,Aragón,ES,2,4,2,Andorra,4402501001,1607
5021901001,50219,001,01,219,50,02,5021901,50219,Zaragoza,Aragón,ES,2,4,3,"Puebla de Alfindén, La",5021901001,2187
5021901003,50219,003,01,219,50,02,5021901,50219,Zaragoza,Aragón,ES,2,4,3,"Puebla de Alfindén, La",5021901003,2346
5029709029,50297,029,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709029,2241
